textId,length,NrOfConnectivesPerNrOfToken,NrOfFiniteVerbPerNrOfToken,avgNumCharsPerToken,NrOfDiscourseReferentPerNrOfToken,avgNumCharsPerSentence,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_syntax_type_chunk_NC_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,standardDevCharsPerToken,NrOfParagraphs,standardDevCharsPerSentence,NrOfChars,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Token_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,LexicalDensity,READABILITY_MEASURE_LIX,READABILITY_MEASURE_ARI,READABILITY_MEASURE_SMOG,READABILITY_MEASURE_COLEMAN_LIAU,LexicalVariation,TypeTokenRatio,VerbVariation,READABILITY_MEASURE_KINCAID,READABILITY_MEASURE_FOG,READABILITY_MEASURE_FLESH,Label
01230.txt,354,0.033898305,0.104519774,3.630372493,0.271186441,228.8571429,13.85714286,1.910098372,5,145.0284983,1642,50.57142857,0.446327684,11,19.98387938,9.866065623,6.155176647,0.525316456,0.381355932,0.493506494,16.90300257,20.40307956,58.86068862,ARA
01231.txt,384,0.013020833,0.0625,4.653409091,0.291666667,61.40625,3.25,3.013094485,14,35.59306408,2004,12,0.479166667,5,7.064800697,10.04893609,13.52205573,0.733695652,0.513020833,0.646153846,7.124271478,10.60096749,61.96321836,ARA
01249.txt,235,0.008510638,0.059574468,3.642533937,0.268085106,72.78571429,4.642857143,1.848027175,4,34.11363065,1039,16.78571429,0.472340426,0,3.776315087,6.585685828,6.163448598,0.576576577,0.446808511,0.681818182,4.487316422,7.235781041,90.11626168,ARA
01268.txt,374,0.010695187,0.050802139,4.125698324,0.248663102,112.75,5.9375,2.58451749,5,47.33854138,1822,23.375,0.505347594,6,9.501227064,11.76783896,10.10144343,0.656084656,0.475935829,0.548780488,8.980013379,13.19029052,67.08176319,ARA
01299.txt,319,0.028213166,0.068965517,4.120805369,0.285266458,72.0952381,3.904761905,2.292130546,4,29.99667404,1538,15.19047619,0.473354232,0,5.41574279,8.855400438,9.315235915,0.589403974,0.448275862,0.5,5.389919517,8.7898055,80.50692488,ARA
01302.txt,388,0.012886598,0.092783505,4.013262599,0.244845361,171,10,2.319867877,7,90.51368555,1933,35.27272727,0.409793814,9,14.38803238,12.19486022,8.244019178,0.610062893,0.391752577,0.569620253,12.73940224,16.66998755,62.82778331,ARA
01323.txt,278,0.007194245,0.097122302,3.911196911,0.323741007,66.47368421,4.526315789,1.934204943,5,22.33092833,1290,14.63157895,0.442446043,0,4.095041218,6.973597071,7.925353414,0.682926829,0.474820144,0.7,3.548361869,6.848530966,92.9644832,ARA
01324.txt,391,0.012787724,0.05370844,3.946808511,0.278772379,115.1875,6.75,2.225897004,5,51.10921975,1864,24.4375,0.465473146,5,8.790833333,8.809475019,7.923477778,0.587912088,0.406649616,0.526315789,8.066111111,11,77.3075,ARA
01326.txt,162,0.012345679,0.055555556,3.784313725,0.308641975,82.22222222,5.666666667,1.722367942,1,39.76256692,757,18,0.512345679,0,5.096054422,7.082482905,7.158795918,0.626506024,0.50617284,0.607142857,5.550068027,7.893877551,84.36278912,ARA
01362.txt,314,0.006369427,0.063694268,3.780327869,0.280254777,161.6666667,9.555555556,1.880252832,9,70.25192761,1463,34.88888889,0.474522293,6,13.15430931,9.582805886,6.884368243,0.590604027,0.417197452,0.533333333,11.42855856,14.91231231,71.70412913,ARA
01366.txt,267,0.014981273,0.04494382,4.645283019,0.370786517,374.25,20,2.358970517,7,159.9177523,1503,66.75,0.565543071,99,33.39587786,15.84523258,11.80651908,0.59602649,0.468164794,0.510638298,26.79927481,29.55877863,19.5876145,ARA
01395.txt,357,0.042016807,0.098039216,4.020348837,0.24929972,131.2307692,7.538461538,2.195964559,4,67.41279706,1740,27.46153846,0.420168067,6,10.70150979,10.89352217,8.893978261,0.62,0.408963585,0.555555556,9.607888199,13.26172957,70.29547301,ARA
01404.txt,235,0.021276596,0.09787234,3.733031674,0.268085106,74.28571429,5.5,1.894561004,5,27.12254879,1066,16.78571429,0.459574468,0,4.216502003,7.140393356,6.713915888,0.601851852,0.425531915,0.545454545,4.432176235,7.609612817,90.51158879,ARA
01441.txt,322,0.034161491,0.074534161,4.612698413,0.239130435,252,11.28571429,2.517714513,4,70.98088274,1771,46,0.527950311,99,22.72894809,14.71080088,11.64240836,0.476470588,0.375776398,0.535211268,19.30434543,21.8871842,35.79209003,ARA
01445.txt,173,0.023121387,0.046242775,3.790123457,0.271676301,65.75,4.416666667,1.827202202,14,32.18986642,804,14.41666667,0.473988439,0,3.337510549,6.535533906,6.93964557,0.646341463,0.485549133,0.657142857,3.958924051,6.532489451,90.130327,ARA
01449.txt,192,0.015625,0.109375,3.955555556,0.307291667,67.69230769,4.461538462,2.190439383,5,33.28058943,919,14.76923077,0.46875,0,4.305338276,8.038314737,8.398439759,0.666666667,0.520833333,0.571428571,4.602048193,7.758294717,84.81158017,ARA
01455.txt,221,0.013574661,0.076923077,4.079812207,0.325791855,134.5,7.625,2.219887905,4,96.9381246,1082,27.625,0.515837104,5,10.44552956,9.422616289,8.195103448,0.622807018,0.457013575,0.613636364,9.303294335,12.31748768,73.55819273,ARA
01493.txt,248,0.008064516,0.056451613,4.493670886,0.298387097,117.0909091,5.272727273,2.609007851,4,61.62858626,1302,22.54545455,0.475806452,8,10.8623726,12.04534034,11.90662332,0.652542373,0.487903226,0.652173913,9.831161843,13.49025683,60.68598451,ARA
01503.txt,259,0.007722008,0.069498069,4.330645161,0.247104247,118.6363636,5.818181818,2.740737404,4,51.23612491,1337,23.54545455,0.478764479,5,9.714549568,11.5811633,10.58491855,0.556451613,0.44015444,0.533333333,8.049979432,12.92324146,73.13232003,ARA
01512.txt,103,0.038834951,0.13592233,4.346938776,0.291262136,105.8,6.2,2.334750963,1,46.08861031,532,20.6,0.446601942,6,8.844081633,10.74596669,9.803316327,0.608695652,0.504854369,0.5,8.309102041,11.92163265,70.40018367,ARA
01563.txt,287,0.013937282,0.048780488,4.00729927,0.257839721,105.1538462,5.615384615,2.010905851,4,52.15486725,1387,22.07692308,0.526132404,0,8.069184845,9.076436203,8.199406716,0.589403974,0.459930314,0.461538462,7.067910448,10.63421355,81.10739954,ARA
01566.txt,289,0.024221453,0.093425606,4.241992883,0.30449827,161.7777778,9.555555556,2.197980701,3,43.69789666,1478,32.11111111,0.494809689,9,13.59923638,11.94427191,10.01128571,0.559440559,0.411764706,0.511111111,11.3970399,15.21767482,64.60779494,ARA
01593.txt,292,0.01369863,0.085616438,4.227436823,0.332191781,96.53333333,6.266666667,2.180212522,4,68.13111542,1466,19.46666667,0.547945205,0,6.683922306,8.656854249,8.269116541,0.59375,0.465753425,0.541666667,6.497428571,9.499348371,80.0642381,ARA
01602.txt,225,0.008888889,0.08,3.838709677,0.315555556,116.3333333,7.777777778,2.098227076,6,61.28077458,1112,25,0.493333333,0,8.752743549,9.32455532,7.285322275,0.621621622,0.466666667,0.7,8.149541864,11.65265929,78.39149552,ARA
01604.txt,221,0.013574661,0.067873303,4.549763033,0.316742081,117.9,6.2,2.680655193,4,51.31948948,1210,22.1,0.470588235,7,10.60937799,12.48683298,11.19803828,0.875,0.588235294,0.8,10.345689,14.10162679,58.11432297,ARA
01611.txt,311,0.003215434,0.083601286,4.355987055,0.344051447,540,29.66666667,2.379008403,1,317.0562516,1620,103.6666667,0.572347267,99,44.79054945,13.48808848,10.11165201,0.573033708,0.446945338,0.532258065,34.5959707,38.01172161,9.107362637,ARA
01616.txt,335,0.014925373,0.07761194,3.84423676,0.289552239,95.9375,6.25,1.968768483,6,81.04510222,1582,20.9375,0.507462687,0,6.81625,7.541475531,7.759840532,0.652941176,0.47761194,0.567567568,6.016642442,8.98679402,85.43333576,ARA
01634.txt,360,0.011111111,0.069444444,4.127906977,0.286111111,109.4375,5.625,2.238908121,6,58.81854379,1792,22.5,0.491666667,5,8.708262195,9.422616289,9.070737805,0.581920904,0.413888889,0.628205128,7.766585366,10.88292683,75.8927439,ARA
01641.txt,393,0.015267176,0.13740458,3.906976744,0.272264631,311.1666667,19,2.325374668,5,228.0390439,1876,65.5,0.465648855,99,27.72305164,14.18033989,8.672484507,0.513661202,0.381679389,0.511363636,22.80838028,26.48356808,36.91998826,ARA
01650.txt,294,0.030612245,0.088435374,3.796491228,0.30952381,151.5555556,10,1.971904851,5,53.16454773,1404,32.66666667,0.465986395,6,12.15032258,9.055300708,6.809903226,0.503649635,0.414965986,0.480769231,10.96451613,13.97706093,71.66677419,ARA
01671.txt,360,0.019444444,0.044444444,4.333333333,0.233333333,121.2666667,5.866666667,2.564341126,5,46.38170137,1838,24,0.494444444,8,10.79759259,11.1240384,10.99572531,0.668539326,0.455555556,0.732394366,9.878444444,12.71407407,62.711,ARA
01683.txt,339,0.020648968,0.076696165,4.675925926,0.294985251,121.0666667,5.533333333,2.840933283,5,53.47331629,1835,22.6,0.489675516,8,11.94991141,13.09950494,13.39546512,0.63253012,0.474926254,0.625,10.50443854,14.8040753,55.49191805,ARA
01686.txt,250,0.028,0.06,3.929166667,0.236,116,6.3,2.444207296,6,59.87653965,1169,25,0.512,5,9.038611111,10.34846923,8.796064815,0.6640625,0.516,0.616666667,8.512703704,11.97333333,72.50266667,ARA
01715.txt,336,0.014880952,0.053571429,4.135135135,0.25297619,427.75,22.25,2.448826966,4,179.6668793,1714,84,0.482142857,99,37.1394,18,10.54789333,0.611111111,0.428571429,0.633802817,29.708,34,15.654,ARA
01716.txt,292,0.003424658,0.085616438,4.360714286,0.304794521,114.4615385,6.846153846,2.598466483,4,55.32090353,1505,22.46153846,0.493150685,6,10.13125324,10.12525303,10.82618352,0.6875,0.503424658,0.576923077,8.595280899,11.51126477,70.01992221,ARA
01726.txt,250,0.016,0.04,4.194092827,0.252,93.53846154,5.230769231,2.375216384,4,40.61378202,1247,19.23076923,0.488,0,7.879137214,9.076436203,10.17419369,0.598360656,0.448,0.538461538,6.431261261,9.713652114,79.36949064,ARA
01740.txt,330,0.012121212,0.112121212,4.264150943,0.278787879,138.5,7.416666667,2.45705973,5,49.43092824,1681,27.5,0.5,7,11.93121359,11.21583836,9.818524272,0.593939394,0.460606061,0.581081081,10.33858414,13.79514563,66.80360437,ARA
01741.txt,352,0.022727273,0.03125,4.141618497,0.363636364,298.6666667,15.33333333,2.384960521,7,182.1415811,1798,58.66666667,0.5625,99,25.92074766,15.24744871,9.961813084,0.651515152,0.491477273,0.636363636,21.7067757,25.13831776,34.72502336,ARA
01742.txt,244,0.012295082,0.053278689,4.326271186,0.266393443,125.2,6.5,2.125189043,7,58.86051308,1271,24.4,0.508196721,5,10.4253913,9.244997998,9.654913043,0.620967742,0.459016393,0.585365854,8.412173913,11.46086957,75.71695652,ARA
01744.txt,335,0.017910448,0.080597015,4.45625,0.280597015,115.2666667,6.2,2.763256401,4,61.00979885,1747,22.33333333,0.495522388,6,10.51009901,11.60232527,11.51156766,0.578313253,0.420895522,0.431034483,9.462257426,12.96448845,63.20130693,ARA
01747.txt,346,0.028901734,0.083815029,3.839506173,0.289017341,70.68181818,4.590909091,2.051538358,3,41.19508616,1574,15.72727273,0.424855491,0,4.310932936,7.522670169,7.721160656,0.571428571,0.39017341,0.523076923,4.170260805,7.51266766,89.85652385,ARA
01751.txt,486,0.016460905,0.080246914,4.683760684,0.314814815,145.9444444,7.277777778,3.054069928,4,59.30474238,2651,27,0.465020576,9,13.433125,13.32795559,12.79091667,0.721238938,0.49382716,0.635294118,11.93435185,15.52592593,52.24583333,ARA
01757.txt,292,0.04109589,0.092465753,3.63898917,0.270547945,78.8125,5.3125,1.820361091,6,37.79090292,1346,18.25,0.414383562,0,4.624311024,6.872983346,6.855440945,0.595041322,0.431506849,0.592592593,4.95636811,7.60984252,87.80297736,ARA
01768.txt,397,0.012594458,0.057934509,4.14507772,0.329974811,166,8.916666667,2.416413889,18,67.25573086,2008,33.08333333,0.450881612,8,14.07488193,10.90569415,9.477149864,0.636871508,0.430730479,0.616666667,11.89935286,14.95812897,64.22234446,ARA
01769.txt,323,0.024767802,0.037151703,4.365695793,0.235294118,117.8571429,5.571428571,2.446631907,5,45.91118311,1667,23.07142857,0.513931889,5,10.30375415,12.141741,10.44069103,0.572289157,0.427244582,0.6,9.338521595,13.78272425,66.40386213,ARA
01774.txt,273,0.010989011,0.080586081,4.462686567,0.399267399,242.3333333,14.66666667,2.970393,4,63.34473582,1466,45.5,0.52014652,11,19.48,13.95445115,9.723260163,0.746478873,0.534798535,0.775,16.18130081,20.30243902,52.07609756,ARA
01789.txt,319,0.009404389,0.10031348,4.284345048,0.282131661,272.5,13.66666667,2.850757027,4,205.1509607,1648,53.16666667,0.435736677,99,22.9513705,14.61895004,9.791679443,0.604316547,0.4169279,0.568965517,19.51099303,22.89639954,40.374759,ARA
01842.txt,287,0.013937282,0.080139373,3.672794118,0.264808362,84.66666667,5.066666667,1.608660701,5,45.44251558,1304,19.13333333,0.487804878,0,5.03472956,6.16227766,6.248433962,0.421428571,0.331010453,0.375,4.435849057,7.821383648,94.72597484,ARA
01863.txt,362,0.016574586,0.099447514,3.895348837,0.279005525,92.38888889,6.166666667,2.163540755,4,53.90644044,1705,20.11111111,0.403314917,0,6.846941832,8.163977795,8.479924765,0.47260274,0.314917127,0.492307692,6.154895507,9.095158481,82.50023598,ARA
01872.txt,475,0.021052632,0.067368421,4.068888889,0.294736842,90.92,5.96,1.739006386,4,41.54507913,2301,19,0.463157895,0,6.849455782,8.138093031,8.534478458,0.445454545,0.305263158,0.448275862,6.139940136,9.051464853,82.46101224,ARA
01883.txt,308,0.016233766,0.064935065,4.066225166,0.292207792,219.4285714,12,2.117942505,8,137.7988774,1542,44,0.49025974,11,19.24677143,11.78310066,8.270396667,0.721854305,0.512987013,0.754385965,16.11028571,19.54285714,55.893,ARA
01937.txt,314,0.031847134,0.092356688,4.162790698,0.261146497,119.6153846,5.615384615,2.213686854,6,34.39932571,1602,24.15384615,0.429936306,6,10.10151633,9.621642836,10.25993165,0.577777778,0.423566879,0.55,8.115467626,11.2876591,74.96702546,ARA
01954.txt,276,0.014492754,0.072463768,4.426415094,0.293478261,118.25,6,2.448576864,4,86.61420688,1435,23,0.489130435,6,10.82895412,10.58287544,11.67062348,0.651851852,0.471014493,0.613636364,8.823734818,11.95802969,68.46194501,ARA
01959.txt,394,0.017766497,0.088832487,3.881578947,0.296954315,132.2142857,7.928571429,1.880419223,7,67.9581579,1912,28.14285714,0.456852792,5,10.3273535,8.277986629,7.254579088,0.45,0.327411168,0.511904762,8.815191498,12.05124473,79.3158244,ARA
01968.txt,299,0.006688963,0.107023411,4.587188612,0.331103679,87,4.611111111,2.729901566,6,51.27702539,1589,16.61111111,0.491638796,6,8.2012206,11.26639785,11.73662774,0.612244898,0.431438127,0.575757576,8.175863747,12.07429035,63.55816707,ARA
02026.txt,436,0.02293578,0.105504587,3.967058824,0.325688073,175.3333333,10.66666667,2.003255482,5,88.0571153,2124,36.33333333,0.493119266,7,14.08676471,9.708203932,7.355696078,0.56744186,0.405963303,0.482352941,13.02735294,15.36470588,62.22058824,ARA
02030.txt,215,0.009302326,0.111627907,4.085714286,0.31627907,211.4,12.6,2.180494857,4,59.87854374,1073,43,0.469767442,10,18.58930693,12.48683298,8.984579208,0.564356436,0.455813953,0.545454545,15.29570297,19.13029703,57.35672277,ARA
02034.txt,397,0.027707809,0.105793451,3.831606218,0.337531486,168.1818182,10.54545455,2.219820282,5,101.1765497,1868,36.09090909,0.471032746,8,13.99648468,11.42075358,7.583850543,0.395721925,0.307304786,0.368421053,12.55999012,16.20790514,64.59983202,ARA
02035.txt,305,0.013114754,0.055737705,4.842657343,0.28852459,87.52631579,4.105263158,2.794800104,5,33.69424193,1686,16.05263158,0.51147541,8,9.215537675,10.84722546,13.37436331,0.564102564,0.429508197,0.684210526,7.943653919,11.46414237,64.17099773,ARA
02050.txt,320,0.028125,0.08125,4.604575163,0.30625,121.7142857,5.928571429,2.69419225,4,51.36901313,1720,22.85714286,0.48125,8,11.42687957,12.48683298,12.20248464,0.75974026,0.528125,0.677966102,10.13118723,14.10521697,59.7030802,ARA
02059.txt,472,0.029661017,0.076271186,4.364628821,0.334745763,176.1428571,9.928571429,2.426251528,7,99.88411653,2474,33.71428571,0.529661017,9,15.48542406,12.37321412,10.57859594,0.62,0.449152542,0.548780488,12.99902128,16.35917446,58.22540068,ARA
02063.txt,406,0.014778325,0.103448276,3.819796954,0.28817734,156,9.333333333,2.11124953,4,159.7581505,1882,33.83333333,0.443349754,8,12.74260331,10.07106781,8.019515152,0.633333333,0.443349754,0.646341463,11.12816116,14.30385675,69.15769628,ARA
02080.txt,319,0.006269592,0.053291536,4.134680135,0.272727273,69.18181818,3.772727273,2.225209705,4,27.49981217,1548,14.5,0.492163009,0,4.904995346,8.222329679,8.805098976,0.624203822,0.470219436,0.444444444,4.787026063,8.057648154,84.46312054,ARA
02090.txt,366,0.013661202,0.068306011,3.928774929,0.286885246,113.4666667,7.266666667,2.354131589,4,66.58314768,1720,24.4,0.480874317,6,8.974510417,10.61577311,8.882640625,0.568181818,0.390710383,0.596491228,8.696875,12.15833333,70.70729167,ARA
02108.txt,456,0.00877193,0.050438596,4.156682028,0.219298246,100.1818182,4.909090909,2.560487435,4,63.62935026,2227,20.72727273,0.440789474,6,8.508923746,10.74596669,10.35618136,0.646766169,0.440789474,0.575757576,8.33034692,11.65143119,67.47906515,ARA
02118.txt,234,0.025641026,0.064102564,4.15625,0.273504274,103.1818182,6,2.655462068,4,33.96741268,1190,21.27272727,0.474358974,7,8.808539276,10.38548946,10.30454854,0.693693694,0.482905983,0.604651163,8.84082083,11.37440424,65.0336143,ARA
02134.txt,380,0.028947368,0.060526316,4.166666667,0.244736842,239,11.625,2.374634475,3,131.5389676,1922,47.5,0.502631579,99,20.8112069,13.60660172,9.824816092,0.664921466,0.471052632,0.6,17.04051724,20.84827586,50.3687069,ARA
02146.txt,447,0.015659955,0.105145414,4.331797235,0.277404922,165,8.357142857,2.428811887,5,105.1556669,2327,31.92857143,0.463087248,8,13.918037,10.74596669,9.779731415,0.608695652,0.409395973,0.545454545,11.42019356,14.60013703,66.23703237,ARA
02151.txt,378,0.021164021,0.076719577,4.236111111,0.322751323,98.21052632,5,2.369323952,7,48.93236895,1920,19.89473684,0.470899471,5,8.324298246,10.21839755,10.15372222,0.483146067,0.37037037,0.514705882,7.991403509,11.05964912,69.82815789,ARA
02155.txt,325,0.018461538,0.055384615,4.298412698,0.326153846,165,9.7,2.599114139,5,93.18047006,1689,32.5,0.501538462,8,14.28434932,12.79795897,10.6040411,0.588957055,0.458461538,0.535714286,12.36649315,16.06356164,58.40932877,ARA
02167.txt,204,0.019607843,0.102941176,4.092307692,0.308823529,109.5555556,6.888888889,2.219191885,1,32.88400865,995,22.66666667,0.485294118,5,8.756001188,8.773502692,8.956754011,0.636363636,0.504901961,0.7,7.973226381,10.45014854,74.90598336,ARA
02179.txt,321,0.028037383,0.093457944,4.583606557,0.286604361,99.23529412,4.941176471,2.554403484,5,38.22769155,1708,18.88235294,0.45482866,6,9.609329781,10.51469149,12.45950871,0.554794521,0.417445483,0.5,8.056835417,11.21287149,67.36840131,ARA
02190.txt,288,0.010416667,0.072916667,4.558394161,0.274305556,108.2857143,6,2.678357224,7,30.99176981,1534,20.57142857,0.506944444,8,9.878021563,11.40917866,11.51610566,0.671232877,0.503472222,0.76,9.113652291,12.55256065,63.43608491,ARA
02217.txt,316,0.003164557,0.091772152,4.265780731,0.297468354,105.6,7,2.16183872,6,50.56059071,1603,21.06666667,0.487341772,5,8.750011186,9.480740698,9.518942953,0.532467532,0.39556962,0.588235294,7.60095302,10.76545861,75.95221253,ARA
02231.txt,330,0.009090909,0.066666667,4.48089172,0.263636364,106.25,5.75,2.551623281,4,32.53555747,1747,20.625,0.46969697,6,9.96746134,11.32916562,12.09131271,0.612903226,0.424242424,0.666666667,8.493503007,12.36091065,66.56231637,ARA
02239.txt,309,0.012944984,0.084142395,4.050847458,0.281553398,105.8571429,5.928571429,2.057015518,3,34.23836016,1495,22.07142857,0.45631068,5,8.332255639,8.855400438,8.689852632,0.659574468,0.485436893,0.62295082,7.461566416,10.38847118,77.82513158,ARA
02240.txt,496,0.014112903,0.048387097,4.121085595,0.243951613,142.5294118,7.176470588,2.420759657,5,62.48587384,2443,29.17647059,0.465725806,7,12.14813265,11.29599478,9.749572707,0.58008658,0.411290323,0.519230769,10.37164101,14.00757994,67.53573233,ARA
02256.txt,256,0.02734375,0.04296875,4.668016194,0.3359375,156.6666667,7.666666667,2.534600503,6,100.2663121,1449,28.44444444,0.51953125,9,14.32432605,12.12870929,11.96013525,0.759398496,0.5390625,0.763157895,12.00628415,14.9428051,57.27132058,ARA
02261.txt,222,0.004504505,0.103603604,4.88372093,0.324324324,179.7142857,8.714285714,2.623767062,6,72.86330506,1276,31.71428571,0.495495495,10,16.99978709,13.14185106,13.67821635,0.490909091,0.40990991,0.475,14.15241758,16.5010989,46.52115385,ARA
02269.txt,2,0,0.5,3,0.5,7,1,2,1,0,7,2,0.5,0,-6.3,3,1.8685,1,1,1,-3.01,0.8,120.205,ARA
02280.txt,315,0.028571429,0.117460317,4.12987013,0.295238095,224.8571429,13.71428571,2.002275649,6,75.84274816,1584,45,0.466666667,11,19.85480605,12.48683298,8.852115894,0.455782313,0.361904762,0.453125,16.20061495,20.03859981,55.75427152,ARA
02298.txt,440,0.022727273,0.079545455,3.918414918,0.265909091,189,10.45454545,2.030159847,6,52.06115285,2094,40,0.506818182,9,16.2216825,8.954371961,8.43389801,0.434977578,0.331818182,0.326530612,12.98710538,15.91171416,67.04285617,ARA
02299.txt,254,0.027559055,0.090551181,4.137096774,0.267716535,180.5714286,9.857142857,2.414120682,6,89.80909458,1271,36.28571429,0.448818898,10,15.29805471,10.17137166,9.138421277,0.710526316,0.503937008,0.631578947,12.96838906,15.47112462,61.88,ARA
